id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
Ugx8Snxuti46OrxVv4t4AaABAg,Mitchell Boynton,1 year ago,1523820853329,"That sound is the best 4 i've ever heard... You should use Binural Audio, which means you use 2 microphones by your ears, it would sound more accurate for headphone users :)",0,false,0,,,,,,
UgwWqcJyyGnotIcRkQF4AaABAg,Mitchell Boynton,1 year ago,1523820853330,You came to NH Just to review a Honda? You went to the Washington Hotel,0,false,0,,,,,,
Ugz1h56-jm74pzYHlBh4AaABAg,njacob69,1 year ago,1523820853332,Is this better than a tlx aspec,0,false,0,,,,,,
Ugy8SRzClR4Mr5oBJc94AaABAg,Fernando Howard,1 year ago,1523820853334,This car looks like a 2018 Charger from the front grill,6,false,0,,,,,,
Ugzx8BKnVU_KxOlGTsB4AaABAg,Scofield Zhang,1 year ago,1523820853335,i thought its dodge charger sxt,0,false,0,,,,,,
UgxAYAYLm9497Mwdhul4AaABAg,Exorcis t,1 year ago,1523820853337,Hi,0,false,0,,,,,,
UgzHUD5KIRsFlPF2gxx4AaABAg,Sky Baun,1 year ago,1523820853339,Not sure if it was mentioned but you can get a stick with the WRX as well,0,false,0,,,,,,
Ugxu6n-FBtEs80daFtd4AaABAg,42crazyguy,1 year ago,1523820854447,STOP MAKING IT BIGGER Fuck just stop I can't take it anymore.,1,false,0,,,,,,
UgyWCKgLK0Qe7X4sBHt4AaABAg,MGP 9,1 year ago,1523820854449,Nice Understated Review,0,false,0,,,,,,
UgxmSJafEUi4u3KPwRd4AaABAg,Mathew phillips,1 year ago,1523820854451,my 2017 Maxima makes 300hp & it gets 23mpg city and 35 highway.    No brainier,2,true,2,,,,,,
,,,,,,,,UgxmSJafEUi4u3KPwRd4AaABAg.8ZcywP6Oa4r8dX3hs4CTAe,T.K. Morris,1 year ago,1523820854801,Do you have a CVT transmission?,1
,,,,,,,,UgxmSJafEUi4u3KPwRd4AaABAg.8ZcywP6Oa4r8gL7ulY_gIb,David T,10 months ago,1529091254802,Yea a person with no brain purchased it “4dsc” Nissan is full of shit maximas haven’t been good since 2003 bud sorry,1
Ugxcrz0wl9Wm_0PTnbh4AaABAg,Mathew phillips,1 year ago,1523820854454,looks just like a Camary,0,true,1,,,,,,
,,,,,,,,Ugxcrz0wl9Wm_0PTnbh4AaABAg.8ZcyY9VmPe18_lwIoGW4Eo,Proper,1 year ago,1523820854785,Mathew phillips not even!!!! *Camry,0
UgxWtgIAqUq7_6Cf90Z4AaABAg,agentblank122,1 year ago,1523820854469,My 05 accord v6 goes 0-60 in 5.8. After all this they knock off a .1? Slacking,7,true,3,,,,,,
,,,,,,,,UgxWtgIAqUq7_6Cf90Z4AaABAg.8ZcslOIDTi38gL74KatLzz,David T,10 months ago,1529091254810,"agentblank122 they knocked off 1.5 liter 2 cylinders, added fuel economy and pissed off broke boys like you who are stuck with the 05 don’t forget that.",6
,,,,,,,,UgxWtgIAqUq7_6Cf90Z4AaABAg.8ZcslOIDTi38ksR62YHWjB,davonte murray,7 months ago,1537040054812,I have a 06 and its nice af and were not stuck with our car our body ACTUALLY didnt age at at especially in ny come to my city and ill show you some 98 accords that will shit on your lexus bmw or what shit u drive 💯 now dont forget that 😭,0
,,,,,,,,UgxWtgIAqUq7_6Cf90Z4AaABAg.8ZcslOIDTi38puW_958Kww,C15 0001229684,3 months ago,1547580854813,"@davonte murray A shitmobile that can accelerate fast, very nice.",0
UgyPDkTyWf74X0UfXCV4AaABAg,agentblank122,1 year ago,1523820854471,"Accords were best in the early 2000s, they're still faster than almost all of the newer ones",0,false,0,,,,,,
Ugztconx4PoAJ_eTP6F4AaABAg,mission609,1 year ago,1523820854473,"ugliest car in the world, looks like a gozilla",4,false,0,,,,,,
UgxtvkyDYaW--_o4j_d4AaABAg,GetoverYourself,1 year ago,1523820854475,UGLiEST Accord ever!,48,true,10,,,,,,
,,,,,,,,UgxtvkyDYaW--_o4j_d4AaABAg.8ZcV_OD48nD8bplqIWU28c,Xeno Shvetsario,1 year ago,1523820854857,"GetoverYourself 
Actually the best looking one so far in my opinion",36
,,,,,,,,UgxtvkyDYaW--_o4j_d4AaABAg.8ZcV_OD48nD8csGngOPJ9C,DeadofWinter321,1 year ago,1523820854859,"Best looking yet.  You must like the ugly, outdated cars like the Mazda 6.  Lol",5
,,,,,,,,UgxtvkyDYaW--_o4j_d4AaABAg.8ZcV_OD48nD8cu6r0TE0rH,Matt AdRev,1 year ago,1523820854860,hahaha Mazda 6 .....so ugly,2
,,,,,,,,UgxtvkyDYaW--_o4j_d4AaABAg.8ZcV_OD48nD8fiM2DmUMKt,Gary Martin,11 months ago,1526412854862,"Have you forgotten the 94-97 era? Those were fugly, yet great reliable vehicles",0
,,,,,,,,UgxtvkyDYaW--_o4j_d4AaABAg.8ZcV_OD48nD8jrlKChJYvw,Victor Troska,8 months ago,1534361654863,"+Gary Martin wtf are you talking about? Those were good looking cars. You have the taste of a drag queen. The 08-12 accord was the biggest, ugliest POS.",1
,,,,,,,,UgxtvkyDYaW--_o4j_d4AaABAg.8ZcV_OD48nD8lXSAvjN0AR,Un Carrier T-Mobile USA,6 months ago,1539632054865,Yup. Its ugly all over,1
,,,,,,,,UgxtvkyDYaW--_o4j_d4AaABAg.8ZcV_OD48nD8p5MACBZoIP,stevey323,3 months ago,1547580854866,Un Carrier T-Mobile USA like your face,0
,,,,,,,,UgxtvkyDYaW--_o4j_d4AaABAg.8ZcV_OD48nD8p6xC9a-6r1,Un Carrier T-Mobile USA,3 months ago,1547580854868,@stevey323 you dont know what i look like. Nice try fangirl,1
,,,,,,,,UgxtvkyDYaW--_o4j_d4AaABAg.8ZcV_OD48nD8pzeo-Yt8vF,Alasdair Gillis,3 months ago,1547580854869,"GetoverYourself obvious troll bait well done sir... now eat a TV dinner, jerk off and go the fuck to bed, because we all know you're not getting laid.",1
,,,,,,,,UgxtvkyDYaW--_o4j_d4AaABAg.8ZcV_OD48nD8sKKkCi8MTJ,Edgardo Valle,1 month ago,1552678454871,I just dont like the tail lights it ruims the car just abit other than that the car looms great and they have a manual option thats a win,0
UgzfBvtNIo9XLeVYz9p4AaABAg,San Andres,1 year ago,1523820854477,"If you can't drive a manual without the tax, then you sir really are stupid as you sound.",0,false,0,,,,,,
UgwIUZw77j3-DmGytWF4AaABAg,TJ Houston,1 year ago,1523820854479,Y’all after my last comment.... I still think the body doesn’t fit the Accord name but it’s growing on me.... kinda....,0,false,0,,,,,,
UgzBNC0idWxiCUHj5rx4AaABAg,b b,1 year ago,1523820854481,The design of the rear went backwards a few years,0,false,0,,,,,,
Ugy3jGMSvOQIBNHdMbZ4AaABAg,Salt Lake Street Racing SLSR,1 year ago,1523820854483,2017 civic si coupe vs 2008 civic si sedan   https://www.youtube.com/watch?v=UnkWR5y9dVE,0,false,0,,,,,,
UgwVuaIJ8zItIchIWjd4AaABAg,Jo S,1 year ago,1523820854484,Please change those rims disgusting,0,false,0,,,,,,
UgwwTbJy95Op-mXjPL54AaABAg,Jo S,1 year ago,1523820854486,The wheels are a nightmare yikes wtf,0,false,0,,,,,,
UgxC80QnYZ3TCOjaYxx4AaABAg,Anonymous voice Anonymous voice,1 year ago,1523820854488,The design was copied of the 2012 Toyota Camry check it out online,0,false,0,,,,,,
UgwoTqXXiqyUfCCtKNh4AaABAg,Fuexue Yang,1 year ago,1523820854490,This new accord doesn't look nice anymore.. doesn't look like an accord. All the Accord before this is so much better especially the 90's Accord.,0,false,0,,,,,,
UgzWOQXYvw6BdlbFyHx4AaABAg,Alexander Contreras,1 year ago,1523820854491,i think the new Camry is a better looking car for 2018,107,true,25,,,,,,
,,,,,,,,UgzWOQXYvw6BdlbFyHx4AaABAg.8ZZ4zqgfOt08aSB9r_OkTS,FromQnz2King,1 year ago,1523820854981,Alexander Contreras that’s funny because the Camry looks possessed and boring,15
,,,,,,,,UgzWOQXYvw6BdlbFyHx4AaABAg.8ZZ4zqgfOt08qHzxE7oEJs,Zaheed Chapman,2 months ago,1550259254983,@FromQnz2King that's funny because Toyota Camry was the most sold car of 2016 and maybe 2018,0
,,,,,,,,UgzWOQXYvw6BdlbFyHx4AaABAg.8ZZ4zqgfOt08aus4CUIjd0,karaoke2fame,1 year ago,1523820854984,FromQnz2King the new camry look boring?,8
,,,,,,,,UgzWOQXYvw6BdlbFyHx4AaABAg.8ZZ4zqgfOt08avM0uOegSU,FromQnz2King,1 year ago,1523820854986,karaoke2fame compared to the accord yes,3
,,,,,,,,UgzWOQXYvw6BdlbFyHx4AaABAg.8ZZ4zqgfOt08b8oHj-aYSl,God's Warrior,1 year ago,1523820854988,"I agree! Accord looks cheap. It looks like they spent all their money on the front to try and make it look ""nice"" but they failed miserably...
They didn't even try on the back...they just drew some lines, added a cliche LED light swish to it, and stuck it on the back. The interior is very unappealing, especially compared to the new Camry...
All around the Accord is an epic fail compared to the Camry...
This is coming from a Nissan Altima owner...",8
,,,,,,,,UgzWOQXYvw6BdlbFyHx4AaABAg.8ZZ4zqgfOt08m8PHeiY7U2,TheRealTruman,6 months ago,1539632055007,God's Warrior it all comes down to how you mod it my Accord looks and drives badass,1
,,,,,,,,UgzWOQXYvw6BdlbFyHx4AaABAg.8ZZ4zqgfOt08pZkRjucES-,Tony Dinh,3 months ago,1547580855009,"@God's Warrior that's your opinion and its selling like hit cakes, so your comment is dumb and your opinion like a person that can't afford one.",2
,,,,,,,,UgzWOQXYvw6BdlbFyHx4AaABAg.8ZZ4zqgfOt08pZkY_LMCtW,Tony Dinh,3 months ago,1547580855012,"@God's Warrior Nissan altima is trash, junk compared to Hondas.",1
,,,,,,,,UgzWOQXYvw6BdlbFyHx4AaABAg.8ZZ4zqgfOt08b9nmOoW3ia,Alexander Contreras,1 year ago,1523820855014,"God's Warrior I’m an owner of a 2017 Accord Coupe. The new Accord just didn’t excite me that much it’s pretty bland from
The outside. That new Camry is a sportier looking and has done a good job with this new redesigned looks.",4
,,,,,,,,UgzWOQXYvw6BdlbFyHx4AaABAg.8ZZ4zqgfOt08pZkfF7oy-B,Tony Dinh,3 months ago,1547580855017,"@Alexander Contreras Haha, sportier my ass, the grill on the new Camery looks like shit",2
,,,,,,,,UgzWOQXYvw6BdlbFyHx4AaABAg.8ZZ4zqgfOt08pZkmC3_2tB,Tony Dinh,3 months ago,1547580855019,"@Alexander Contreras The Hondas look more classy, and always out performs the shitty Camrys, that a fact.",1
,,,,,,,,UgzWOQXYvw6BdlbFyHx4AaABAg.8ZZ4zqgfOt08pzeX4NjC5K,Alasdair Gillis,3 months ago,1547580855022,"@Tony Dinh LOL bro well said, I have the 2.0T and I love it, it will absolutely smoke the Camry V6.  Some guy in a Maxima SV rolled up to me the other day and the only thing he saw was my apparently ""ugly"" rear end hahaha",2
,,,,,,,,UgzWOQXYvw6BdlbFyHx4AaABAg.8ZZ4zqgfOt08b9sM4ZwMig,God's Warrior,1 year ago,1523820855024,Alexander Contreras Exactly. I couldn't agree more.,0
,,,,,,,,UgzWOQXYvw6BdlbFyHx4AaABAg.8ZZ4zqgfOt08bNFCzw6fx_,Jakeright,1 year ago,1523820855027,The grill on the Camry is disgusting. No thanks,9
,,,,,,,,UgzWOQXYvw6BdlbFyHx4AaABAg.8ZZ4zqgfOt08bcuT_XNgdg,umar,1 year ago,1523820855029,Camry looks really sporty but Honda looks really classy,8
,,,,,,,,UgzWOQXYvw6BdlbFyHx4AaABAg.8ZZ4zqgfOt08cG8vlNAJkR,MaKoGaMeR 2017,1 year ago,1523820855032,"You guys realize the camry's looks are based off Lexus  designs right?  Explain the 2012 camry,  toyota got help from Lexus to improve the look.",3
,,,,,,,,UgzWOQXYvw6BdlbFyHx4AaABAg.8ZZ4zqgfOt08cLuQhC20rK,Wyce Frankelenstonser,1 year ago,1523820855034,Yeah I like the rear of the Camry better than the Accord even though it looks fine to me. But the front of the Accord is better than the Camry. But that doesn't affect the love of my Accord 2.0T Sport with the Manual! Get it in modern steel metallic. It looks best in that color!,4
,,,,,,,,UgzWOQXYvw6BdlbFyHx4AaABAg.8ZZ4zqgfOt08e11jk6rV75,Elisabelle Marie Alza (843elialza),1 year ago,1523820855036,"Lol , both cars are more reliable and ugly than the cool altima/mazda 6",0
,,,,,,,,UgzWOQXYvw6BdlbFyHx4AaABAg.8ZZ4zqgfOt08m8PD5ho7Th,TheRealTruman,6 months ago,1539632055039,Alexander Contreras the Camry looks like absolute shit the fuck you mean dude,1
,,,,,,,,UgzWOQXYvw6BdlbFyHx4AaABAg.8ZZ4zqgfOt08mj8IGb6Kcz,Rideshare Done Right with Dennis Hampton Jr.,5 months ago,1542310455041,The accord just looks like a stretched out Civic.,1
,,,,,,,,UgzWOQXYvw6BdlbFyHx4AaABAg.8ZZ4zqgfOt08pTy4_uCWR3,Timeyin Sholaye,3 months ago,1547580855043,VW Arteon,1
,,,,,,,,UgzWOQXYvw6BdlbFyHx4AaABAg.8ZZ4zqgfOt08pZkBIp6C_Q,Tony Dinh,3 months ago,1547580855046,Camry looks like it's trying to hard and looks midlife crisis granny car.,3
,,,,,,,,UgzWOQXYvw6BdlbFyHx4AaABAg.8ZZ4zqgfOt08pze5ZRgfWQ,Alasdair Gillis,3 months ago,1547580855048,"Too bad the Honda will destroy it in both straight line and handling prowess, fuck the Camry.  That's a true old person car, the Accord appeals to people anywhere between 25-50, especially the 2.0T.  I don't really agree on the looks except for the back end, the quad exhaust and rear end on the Camry does look better.  I test drove both, and I can tell you by far the Honda is the better driver's car if you want sporty speed and handling.  Camry has unsettling body roll...",1
,,,,,,,,UgzWOQXYvw6BdlbFyHx4AaABAg.8ZZ4zqgfOt08q-AAcRdEhe,Tony Dinh,3 months ago,1547580855050,"You can chalk it up, Hondas will smoke Toyatas, period!! They can have their pussy f sport brand, Acura will fuck their F sport, joke. They over priced F super is shit, had to allies Yamaha to make their shitty V10 sound good, if hondas made V10, will wreck any shitty toyata!!",0
,,,,,,,,UgzWOQXYvw6BdlbFyHx4AaABAg.8ZZ4zqgfOt08q-ADxAbFt3,Tony Dinh,3 months ago,1547580855052,"Please, looks like they trying to hard",0
UgxcBwL_45OlRdRhMHt4AaABAg,ZeerXX,1 year ago,1523820854494,I can get use to the design. ...but the taillights... terrible!,0,false,0,,,,,,
Ugys2BJomz_bw_M8Q6l4AaABAg,Nick Name,1 year ago,1523820854496,Is the crosstour coming back ?,0,false,0,,,,,,
UgxbORM2W3Z7psi4IrJ4AaABAg,Eddie T,1 year ago,1523820854497,What were they thinking at Honda design department. First they ruined the Acura line up and now  they want to do the same for  all the Hondas.,0,false,0,,,,,,
UgwxFY5E5BiQT8x2OiV4AaABAg,perpetual159,1 year ago,1523820855632,"Hmm... with all the folks comparing it to the Camry on looks, I say the Accord's front grille looks better (at least the sport trim) than the Camry's, and the Camry's rear looks better than the Accord's. Those tail lights in the Accord are sinfully ugly. I never liked them on the Civic, and the fact that they slapped them on the new Accord just makes me sad. Other than that, I like the interior -- it's much sleeker than previous generations (I have a manual '15 Accord). If that rear wasn't so ugly, I would be tempted to trade mine in for one of these. Here's to hoping they get it right in 2019.",6,false,0,,,,,,
UgygN3R2ZAPGL32B2454AaABAg,Scott Shaffer,1 year ago,1523820855634,"Thank you, I thought the same for the rear end. It looks like a GM product.",1,false,0,,,,,,
UgySllp0bgwIFx5vkMt4AaABAg,Mj,1 year ago,1523820855636,Omg the interior is hideous.,11,true,1,,,,,,
,,,,,,,,UgySllp0bgwIFx5vkMt4AaABAg.8ZVDJK7oplf8c3bb7L5CT6,Proper,1 year ago,1523820855968,Mj and exterior,0
UgzR5opvjLjLRpglosZ4AaABAg,Alex,1 year ago,1523820855639,They had such an amazing design with the 2016. And now they fuck it all up and come up with his. And the back why?,2,false,0,,,,,,
Ugzp7RQm-Eht1S1TmKx4AaABAg,uhsen,1 year ago,1523820855640,slap on a hondata tune and this car will drive like the Civic Type R engine.,7,true,8,,,,,,
,,,,,,,,Ugzp7RQm-Eht1S1TmKx4AaABAg.8ZUpjtGy40N8aE_wUgvlI3,Norm T,1 year ago,1523820856027,"GM Ecotec 2.0T has been around since 2006, or more than a decade.  Honda has some catching up today, not to mention Toyota is even further behind, as the GM 2.0T is good for 400 lb-ft of torque on 92 octane with a $100.00 ecu tune.",0
,,,,,,,,Ugzp7RQm-Eht1S1TmKx4AaABAg.8ZUpjtGy40N8dHR10fO3mj,Marsha Bird,1 year ago,1523820856028,"Get the catalytic converter to stay on the car all else seems good shape. Price comfort radio very smooth gas mileage maintenance very good. Nice nuetral gray colors
My husband and I put very little mileage on it
 More room than seems.",0
,,,,,,,,Ugzp7RQm-Eht1S1TmKx4AaABAg.8ZUpjtGy40N8dHRAjB83iq,Marsha Bird,1 year ago,1523820856029,I like it my husband likes it is it safe?,0
,,,,,,,,Ugzp7RQm-Eht1S1TmKx4AaABAg.8ZUpjtGy40N8dHRPaYH1wR,Marsha Bird,1 year ago,1523820856031,Radio takes some reading up on sounds good just too much for small car,0
,,,,,,,,Ugzp7RQm-Eht1S1TmKx4AaABAg.8ZUpjtGy40N8dHR_iEDobL,Marsha Bird,1 year ago,1523820856032,Door locks are tricky as are ignition and trunck,0
,,,,,,,,Ugzp7RQm-Eht1S1TmKx4AaABAg.8ZUpjtGy40N8dHRiJk88hZ,Marsha Bird,1 year ago,1523820856034,"Thomas Marsha bird Savannah port Wentworth ga ,31407",0
,,,,,,,,Ugzp7RQm-Eht1S1TmKx4AaABAg.8ZUpjtGy40N8dHRrjRN0th,Marsha Bird,1 year ago,1523820856035,Heat and air very good.love t-top,0
,,,,,,,,Ugzp7RQm-Eht1S1TmKx4AaABAg.8ZUpjtGy40N8dHS0cjHGXi,Marsha Bird,1 year ago,1523820856036,Unless some unforseen problems we are keeping it for real,0
Ugx4JvTKilQI29tpkMp4AaABAg,James Bond,1 year ago,1523820855643,No shirty entune 3? Honda wins,1,true,2,,,,,,
,,,,,,,,Ugx4JvTKilQI29tpkMp4AaABAg.8ZUksqAz0fm8aEa047l7sr,Norm T,1 year ago,1523820855962,Mazda is the biggest loser with no Android Auto!,1
,,,,,,,,Ugx4JvTKilQI29tpkMp4AaABAg.8ZUksqAz0fm8aEv2CXjONI,James Bond,1 year ago,1523820855964,"Norm T I was between Mazda 6, Camry, Honda. Honda Accord is my next car...",1
UgyeCmlaUWWVltAL7rN4AaABAg,John Steele,1 year ago,1523820855646,damn thats fast,1,false,0,,,,,,
UgxHQIrDqtqYVrIhgAt4AaABAg,rugbynimbus,1 year ago,1523820855648,Meh. I'll probably still get a Mazda 6.,26,true,4,,,,,,
,,,,,,,,UgxHQIrDqtqYVrIhgAt4AaABAg.8ZUPq5T6MdH8bc63xUd0cC,Geoff F.,1 year ago,1523820856007,rugbynimbus Super weak engines in the Mazda line.,13
,,,,,,,,UgxHQIrDqtqYVrIhgAt4AaABAg.8ZUPq5T6MdH8csH05Hd9v7,DeadofWinter321,1 year ago,1523820856009,"rugbynimbus - Super weak engine, higher ownership costs, worst resale value of all the Asian vehicles and looks super outdated.  Why would you buy a Mazda over this or the new Camry?  Lol",5
,,,,,,,,UgxHQIrDqtqYVrIhgAt4AaABAg.8ZUPq5T6MdH8d-Xe7sE-7z,Wedow,1 year ago,1523820856010,DeadofWinter321 why would you spend 35-40k on these peppy econo cars when you can get a stinger gt or an infinity q50 3.0tt for 40k. Rwd or awd vs fwd.,2
,,,,,,,,UgxHQIrDqtqYVrIhgAt4AaABAg.8ZUPq5T6MdH8j5RjV_lmYf,Latin Ace,8 months ago,1534361656012,Mazda exterior looks like a $18k car,1
UgyTPTVAhw3dhn2e5V54AaABAg,sumon islam,1 year ago,1523820855651,Hey does the 2018 accord sport has the camera on side mirror??,0,false,0,,,,,,
Ugy1tzUYwHWBHEqKejp4AaABAg,Brandon Dreher,1 year ago,1523820855653,"""It's a lot wider...I think about a half inch wider.""",0,false,0,,,,,,
UgxsDwSZokUq-X-Ymrp4AaABAg,Graeme Williams,1 year ago,1523820855654,Just more technical non essentials to fail & cost a bomb to fix.,0,false,0,,,,,,
UgyikohDG7tevN0mKNB4AaABAg,Wonder Woman,1 year ago,1523820855656,Fusion sport looks better and is faster,0,false,0,,,,,,
Ugw7Y0PhLOtsuIpJQJ94AaABAg,Alex Hayungs,1 year ago,1523820855658,Where did you film this at?,0,true,1,,,,,,
,,,,,,,,Ugw7Y0PhLOtsuIpJQJ94AaABAg.8ZRd7rwB2TI8ZVkcq-Xmey,Alex Hayungs,1 year ago,1523820856056,perpetual159 thanks,0
Ugw4SDlyo8s8NJ1pprZ4AaABAg,Steezy but Sleezy,1 year ago,1523820855660,"I actually like the looks of the new front end, especially with the blacked grille. The interior looks absolutely perfect. The back end and the awkward body lines down the side is where I lose interest. Other than that it's a well put together car.",3,false,0,,,,,,
UgyFD7jVPOH8efovdrF4AaABAg,cryoman94,1 year ago,1523820855663,I would rather get the V6 Camry.,39,true,5,,,,,,
,,,,,,,,UgyFD7jVPOH8efovdrF4AaABAg.8ZQnqWEKoI38b2QC38cxXe,mix3r11,1 year ago,1523820856046,not,4
,,,,,,,,UgyFD7jVPOH8efovdrF4AaABAg.8ZQnqWEKoI38cgf3y3rmME,Latino/ Mix,1 year ago,1523820856048,"cryoman94 boring Camry
Accord ftw",0
,,,,,,,,UgyFD7jVPOH8efovdrF4AaABAg.8ZQnqWEKoI38ciAkSgOKQk,Jackson Whitlow,1 year ago,1523820856049,J Gustavo And Accord is any more fun? lmao they're both just midsize sedans...,0
,,,,,,,,UgyFD7jVPOH8efovdrF4AaABAg.8ZQnqWEKoI38j5RsqPqJmX,Latin Ace,8 months ago,1534361656051,Yes i see way more xse then 2.0,1
,,,,,,,,UgyFD7jVPOH8efovdrF4AaABAg.8ZQnqWEKoI38pzfRilN7Hb,Alasdair Gillis,3 months ago,1547580856052,"@cryoman94 take your heavy, low torque Camry V6 out any day and tell me where to meet you, all you will see is the apparently ugly rear end, and all I will see is your bitchface in the rear view mirror.  And I know this because some idiot with a new Camry tried to race me and was woefully disappointed...",0
Ugw3yTT2I-Cx8KwkieB4AaABAg,billy fatbowe,1 year ago,1523820855665,"...How can 1/2 inch be Much Wider...???...;-(,,,,,,,,",0,false,0,,,,,,
Ugz5ATeYTsVetdpv5s94AaABAg,Declan Kelly,1 year ago,1523820855667,Basically a Mazda 6 interior,1,false,0,,,,,,
UgyQdWAw7jxx_ePJe6J4AaABAg,Vidgamesftw,1 year ago,1523820855669,"""...Which is nice""",0,false,0,,,,,,
UgwZDOcCho3Y9fzj7_x4AaABAg,ReVoltAgefilms,1 year ago,1523820855671,Give me a new generation Mazda6 way better styling.,9,true,4,,,,,,
,,,,,,,,UgwZDOcCho3Y9fzj7_x4AaABAg.8ZNvetlLpuy8kiJLps85u4,Tony,7 months ago,1537040055989,Except for the horrible dated Infotainment system. Just awful,0
,,,,,,,,UgwZDOcCho3Y9fzj7_x4AaABAg.8ZNvetlLpuy8l5YwzSOcrJ,Karo French,7 months ago,1537040055990,@Tony Its updated to apple and android now,0
,,,,,,,,UgwZDOcCho3Y9fzj7_x4AaABAg.8ZNvetlLpuy8o0VKgQpQLr,Enrique Ortiz,4 months ago,1544902455992,"Have fun with the crappy Skyactive technology in the Mazda. The things are garbage. And I like the design, the quality just isn't there.",1
,,,,,,,,UgwZDOcCho3Y9fzj7_x4AaABAg.8ZNvetlLpuy8pWn67aPSAV,Uhhh,3 months ago,1547580855993,"The Mazda6 design is more consistent I think, but I actually find Mazdas look rather plain. So it looks Good from all angles, but never beyond some specific conservative threshold. 

But even then it does not make it a better car, so watch out for that. The current Mazda6 has more power than its setup can handle, still only offers the dated Infotainment (400 bucks or more to upgrade it after, we hear..), and the Mazda6 is currently built in Japan while the Accord is built in Ohio thus providing way more North American jobs we would hope though technically by even selling the car in NA that creates a lot of jobs.

And yeah the long-term quality level is uncertain. Our Mazda3 engine or transmission never had an issue in 8 years 150k miles, but we Cannot say the same for the rest of the car. Our impression is that Honda has more control of the full lifecyle of All components of the vehicle, such as a very pricey abs sensor that would cost thousands to replace if it should ever fail. Honda would provide their own, specifically set up for that exact car, and would compensate for things like a lazy mechanic not bleeding the brakes - you'd have spongy brakes until this is rectified... but your sensor would not abruptly fail 6 months later. This is our general impression of Honda versus Mazda in terms of long-term quality. 

By 8 years our Mazda 3 was a rusting, very aged looking bland car, sitting in the driveway with brake fluid leaking from some unknown location and had gone everywhere, after multiple brake issues that nobody could seem to fix, not to mention a cabin air filter so tedious to replace you need to remove the entire glove box and mess with the fuse panel, only to have the capability to install it backwards anyway while that Should be impossible by filter design. And how did leaves physically get in there? Yuck.

And then there was the.. heck what was it.. ah yes the AC Compressor failing, because they positioned it in a silly very low spot on the chassis and salt had been packing itself up in there every winter and just corroded everything out. 

Or how about our long-time friend who did a stint as a Mazda salesperson and even in that short amount of time somehow became a liar and a bit of a con. ""Yep 5-star all around."" They answered about my safety rating question. Wrong! Then we walked out of their after all their ""Discounts"" basically paying sticker price, for a base model so the cost wasnt through the roof. Do not buy from friends people, it relinquishes all your capacity to negotiate.

We also had multiple bad experiences over those 8 years with multiple Mazda dealers and their repair centers, while Honda service on the same street has always been top notch. So yeah.

Currently if we want Android autoplay in our CX-5, Madza is holding that Ransom (and will do the Same to you even for your 2018 Mazda6) for 400 dollars or more after labour and tax. So yeah.

If you would be happy with the general drive and feel of a Mazda, you will do just fine. If every Detail and the long-term experience matters, my vote is still with Honda.",0
Ugzexb3TNiEavTbAPrF4AaABAg,ReVoltAgefilms,1 year ago,1523820855673,"Problem is, it's not sporty",2,false,0,,,,,,
Ugy6CygSCJfjjXrEAOV4AaABAg,RB26DETT,1 year ago,1523820856604,"Can't wait to install a fart can, neons and a big ass wing!",0,false,0,,,,,,
UgzUMBjDCb7hABflBvh4AaABAg,Boe Dillard,1 year ago,1523820856606,Offer an upgrade to a premium ultra comfy seat and I won't need the TLX.,0,false,0,,,,,,
UgwLBe6Wfbhp_Br-F814AaABAg,Jason Lee,1 year ago,1523820856608,what a disappointment on the new Accord; this will not be able to compete with Camry :-(,3,true,1,,,,,,
,,,,,,,,UgwLBe6Wfbhp_Br-F814AaABAg.8ZMs9eq7bjL8pztlq9lnzt,Alasdair Gillis,3 months ago,1547580856903,Oh maybe that's because Toyota shits out all their Camrys for Uber drivers in big cities.  New Accords are selling like hot cakes maybe you have been under a rock for the past year.,0
UgwBIVwUjzCVZbnb8mB4AaABAg,Bboy Muy,1 year ago,1523820856610,Camry/Malibu Frankenstein.. bottom line 18 accord looks ugly..,0,false,0,,,,,,
UgzkEF3XwS8XYoCDvJB4AaABAg,Cokebyparis,1 year ago,1523820856612,Woah wait what! This shit looks wildddd,0,false,0,,,,,,
Ugxuf7ZuMQVBA_rbIHN4AaABAg,Robert Reidy,1 year ago,1523820856614,"I don’t think there are such things, generally speaking, as bad cars these days. Usually it comes down to personal taste and lifestyles.",0,false,0,,,,,,
UgyKIQX-3ea4NawIt754AaABAg,redsox1108,1 year ago,1523820856615,Redline Reviews - Has the 2.0T not been released yet??? All the models on Honda's website appear to be 1.5T power plants....,0,false,0,,,,,,
Ugx7JoaE1kt4124hbN54AaABAg,boomsrt8,1 year ago,1523820856617,forget this new fad of 2.0 turbos bring back the v6,0,false,0,,,,,,
UgwU5Qf_5ej6bN1gzwR4AaABAg,Sollertis,1 year ago,1523820856619,"""What I'm noticing here is... It's a Honda Transmission.""

🤔 Ya don't say ...😄",0,false,0,,,,,,
UgxCkiYa-ZuiroComjR4AaABAg,poetmm,1 year ago,1523820856621,"RIP Honda Accord Coupe.............. WHY GOD WHY GOD!!!!!!!!! 
Honda Accord Coupe > Honda Accord",46,true,10,,,,,,
