id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
,,,,,,,,Ugi_a5QKzfooFXgCoAEC.8U68AR5przT8ZAe7X5UVPx,John Solomita,1 year ago,1524058505144,Dr. Siracha Um no.,0
,,,,,,,,Ugi_a5QKzfooFXgCoAEC.8U68AR5przT8ZF5NZiHiMS,A Google User,1 year ago,1524058505145,"Your wardrobe probably consists of F21 clothing, you don't have a say in fashion if your source of clothing is from a fast fashion chain.",1
,,,,,,,,Ugi_a5QKzfooFXgCoAEC.8U68AR5przT8ZI4fMCwWuX,SpotOn,1 year ago,1524058505146,His boyfriend likes them.,2
,,,,,,,,Ugi_a5QKzfooFXgCoAEC.8U68AR5przT8ZgXCwZFDrD,raidacaipo,1 year ago,1524058505148,ATENZO hes gay buddy and if u are that concerned about his jeans then maybe u are gayer than him,1
,,,,,,,,Ugi_a5QKzfooFXgCoAEC.8U68AR5przT8ZgcNr76_r7,Dr. Siracha,1 year ago,1524058505398,John Solomita would u atk him over an opinion? Just bc many others here will?,0
,,,,,,,,Ugi_a5QKzfooFXgCoAEC.8U68AR5przT8_yoiSw-f26,Jackson Whitlow,1 year ago,1524058505400,Comes to watch video about the car. Judges his choice of pants...,0
,,,,,,,,Ugi_a5QKzfooFXgCoAEC.8U68AR5przT8_ypB2wCg4Y,Dr. Siracha,1 year ago,1524058505401,ATENZO LMAOOOO,0
UghMjdDBgbI9IXgCoAEC,Nissan Skyline,1 year ago,1524058504792,"Overall great review on the Camry. +1. But I just have one thing I disagree with. When you said the ""enthusiast"" will purchase the XSE, I disagree with this. To be real with you - no enthusiast will buy a Camry. (I'm not talking in terms of them buying it as a daily driver.) The enthusiast will buy the 86. The Camry and the other cars in its segment are amazing family cars. Best in this world at what they do. However, they are just not enthusiast cars. Furthermore, I respect Toyota for making the Camry look less boring, but I think they did a tad too much. They should have made it look less boring but don't make it a sporty design. Making a Camry sporty makes it tacky as fuck. A Camry should never and will never be sporty car. The back of the XSE looks like a ""riced"" out Camry as well. Think about - a quad-exhaust set-up on a Camry? Why do you need quad-exhaust set-up on a heavy car that only makes 301HP and probably 250WHP? The fuck? Hence - tacky. 

In my opinion - they should have just toned down the sporty/sharp line design on the exterior and interior while maintaining those nice LED lights. Also lose that stupid quad-exhaust system. That would be perfect for a Camry.",2,true,2,,,,,,
,,,,,,,,UghMjdDBgbI9IXgCoAEC.8U66qr4uNF-8U8wt_uSpXs,BASE line,1 year ago,1524058505086,Nissan Skyline you have 3 different shapes to choose from,0
,,,,,,,,UghMjdDBgbI9IXgCoAEC.8U66qr4uNF-8YDDmq8kKCF,Toyota4Life,1 year ago,1524058505087,Are you dumb or stupid? I’m a enthusiast and I own a Camry along with my boosted 2JZ swapped 2004 IS300 manual.  Don’t speak for other enthusiast and I love my Camry this new Camry with the V6 is very sexy.,0
UggDgAW6MZaCsngCoAEC,Codafy Hendrix,1 year ago,1524058504794,It looks nice but look like they tried to make it look like it's faster than it really if and that quad exhaust will get made fun of compared to sti sedans but I mean it is a camry,1,false,0,,,,,,
Ugh_a6ETzBi7tngCoAEC,Destined to chill,1 year ago,1524058504796,cars are fat and bloated now,0,false,0,,,,,,
UgiR_IIgwxcvxHgCoAEC,weinerschnitzelboy,1 year ago,1524058504798,"I don't know if it's a Toyota thing, but their car doors always sound much better with the windows up. The structure of the door is much more solid that way.",0,false,0,,,,,,
UggsYX_FflR22ngCoAEC,Toyota Fortuner,1 year ago,1524058504799,small lowered puny cars like this. i would destroy this with a iron arb bumper,0,false,0,,,,,,
UgjHuMtfyB_7e3gCoAEC,Nick Herrera,1 year ago,1524058504801,15:29 that subie tho,0,false,0,,,,,,
UggBqcCsl5VTUHgCoAEC,Nick Herrera,1 year ago,1524058504803,looks great but the headlights look like hey were borrowed from an '08 camry,0,false,0,,,,,,
UggMLYBslgs_gHgCoAEC,Peter T,1 year ago,1524058504804,No one I know owns a Camry yet I can't hide my smile when my uber is a nice Camry over a boring Prius,0,false,0,,,,,,
Ughr7ky_YcIHUHgCoAEC,Torian Allen,1 year ago,1524058505875,The 4 cylinder sounds better on video.,0,false,0,,,,,,
UghaTBdCdbbiVngCoAEC,Mikey Evo,1 year ago,1524058505878,Isolation chamber that was a good comment.,0,false,0,,,,,,
Ugi0BoHQElC3oXgCoAEC,Torian Allen,1 year ago,1524058505881,I'm really interested in this quad ex!,0,false,0,,,,,,
Uggs0x-H7W69zHgCoAEC,Peter T,1 year ago,1524058505883,You are so tan,0,false,0,,,,,,
Ugi_fMxMLrBRHHgCoAEC,Torian Allen,1 year ago,1524058505885,"However, I do feel the music is too, exciting, for the b-roll you have showcasing the car.",0,false,0,,,,,,
UggYgV2Vhl2kj3gCoAEC,Torian Allen,1 year ago,1524058505886,I really like how you opened up this video. Having you stand there and talk into the camera in a somewhat documentary way makes this review feel more personal.,1,false,0,,,,,,
Ugh6q-g4e-bUAngCoAEC,sprsumfalwin,1 year ago,1524058505888,i ll buy it in 2028 lol,0,false,0,,,,,,
UgjsPLZrY6m83ngCoAEC,masterwhopper414,1 year ago,1524058505889,"8-speed auto, first 4 gears are the same as the last 6-speed auto

Those extra two gears went straight to overdrive use instead of acceleration. Boo.

Otherwise, VERY nice job Toyota. I'd take a Mazda6 usually, but I think the Camry has enough positives for once.",0,false,0,,,,,,
UgiujpzyNQstdXgCoAEC,Stanger182,1 year ago,1524058505891,Oh so nice,0,false,0,,,,,,
UggcEgmWf2zNvngCoAEC,RDS Alphard,1 year ago,1524058505893,"Actually, Camry SE (and probably LE) has bulb taillights.",0,false,0,,,,,,
UgjvMkVG4LOk23gCoAEC,TheKrazieness,1 year ago,1524058505895,That shifter looks like it came from the Lexus (I know theyre both the same company),0,false,0,,,,,,
UggYb3i_TmKotXgCoAEC,Geo4242,1 year ago,1524058505897,is the red interiour  for the XSE V6.. standard?... can i get it with out it? and make it just black?,0,false,0,,,,,,
Ugjr83TFFAEHCngCoAEC,Nido Carlos,1 year ago,1524058505899,"I bought a top of the line 2016 Maxima, and man looking at this 😌 DAMN MAN",0,false,0,,,,,,
UgjVAWJgaIFco3gCoAEC,Ice 'n' Fire,1 year ago,1524058505900,"What's the use toyota..?? The base models still look shitty...!! I am a Toyota Fan But, I am really disappointed. So every body have to spend lot more money to get good looking Camry.  The beauty points of 2018 Camry are front grill and blacked roof..If the  base model completely looks different from the good looking XSE .....What's the fuckin point..?? Should people buy a car for interior looks or little changed driving dynamics ..?? i am seriously disappointed the way base models looks...They looks still boring. Who give a shit about how high trims look....?? The base trim is what people look.",0,false,0,,,,,,
UghEYXBrVllnVHgCoAEC,Ryan Butterfield,1 year ago,1524058505902,Those red seats....are hideous.,0,false,0,,,,,,
UggnxRTIuATPQHgCoAEC,Allen Wu,1 year ago,1524058505904,why is the v4 2.5 louder than the v6 3.5?,0,false,0,,,,,,
Ugghf0va91gYRXgCoAEC,Ashton Cofer,1 year ago,1524058505906,"Will Toyota ever support Android auto/Apple carplay? If so, would you be able to upgrade to it on the 2018 Camry?",1,true,1,,,,,,
,,,,,,,,Ugghf0va91gYRXgCoAEC.8U5s4X2-aTQ8U6SAc-y8wU,Redline Reviews,1 year ago,1524058506129,Ashton Cofer We asked some Toyota executives about that. They are looking into adding Apple CarPlay and Android Auto and you should be able to have the system retrofitted to your existing Entune system when it does become available.,3
UghzZNVfd8ysFXgCoAEC,Rev limits,1 year ago,1524058505908,you can tell the front is not going to age well....,0,false,0,,,,,,
Ugi9QrfAyT35vngCoAEC,Christian,1 year ago,1524058505910,"Does this car come with a manual transmission option? If not, no buy!",0,false,0,,,,,,
Ugg2KovB2oYN-HgCoAEC,Brandon Pollard,1 year ago,1524058505912,EWWWWW,0,false,0,,,,,,
UgjefXcLVWA7A3gCoAEC,Kyle Newberry,1 year ago,1524058506618,"You would really put the camry above the 6? I don't know how the base models can out do the refinement of a 6. 

Now can Toyota make something fun and bring the Yaris GRMN here and make a hot iM to compete with the Gti/st!",0,false,0,,,,,,
Ugi1YQE0PQr1o3gCoAEC,Weight Lifting805,1 year ago,1524058506620,honestly prefer my 2016 se camry😋,0,false,0,,,,,,
UghHUQtOhDSGr3gCoAEC,dwight122324,1 year ago,1524058506622,Why do they call these family sedans. They don't have much room in the back and if you anywhere longer than 1 night your stuff doesn't fit in the back,0,false,0,,,,,,
UggDO1Dir9NBt3gCoAEC,eldo59,1 year ago,1524058506623,6:11 BEST PART,0,false,0,,,,,,
UghDwAw6rs-OG3gCoAEC,Rajeev Sahu,1 year ago,1524058506625,Do a comparison with the land cruiser and lexus lx.,0,false,0,,,,,,
Ugjttu1n7HL39XgCoAEC,Andrew atm,1 year ago,1524058506627,"great review! this camry looks nice...one thing that toyota have not incorporated in this camry is that stupid CVT TRANSMISSION-and im happy for that.

The cvt's are cheaper and much simpler in their design, but long term  they will not last....Great job toyota!!!",0,false,0,,,,,,
UgizcdadelaAcXgCoAEC,42crazyguy,1 year ago,1524058506628,"AAAAAAAAAAAAAAAAHHHHHHHHHHHHH
STOP MAKING THESE CARS SOOOOO BIIIIIIIIIIIIIIG.",0,false,0,,,,,,
Uggmtez7NQsKjXgCoAEC,Benjamin Ramirez,1 year ago,1524058506630,No ventilated seats nor memory seats? My $22K Kia Optima has that 😂😂😂,0,false,0,,,,,,
UggSc1mzMwjv4XgCoAEC,BRIAN SLOCUM,1 year ago,1524058506632,Your reviews are great,1,false,0,,,,,,
UgiteCbhs9fH8HgCoAEC,Heydaves,1 year ago,1524058506634,It sounds like an angry vacuum cleaner and it looks like it has a hump. >_>,0,false,0,,,,,,
UggQb_afRC1wpXgCoAEC,Dessoville 739,1 year ago,1524058506635,looks like a saab 9-3 with the doors,0,false,0,,,,,,
UgjsJplL0f0Wl3gCoAEC,Jonathan Chen,1 year ago,1524058506638,"Oddly enough, it looks like my 2006 scion tc. I love it",0,false,0,,,,,,
UgjUrH2n2cQVaXgCoAEC,Cars Are Everything,1 year ago,1524058506640,I want one bad,0,false,0,,,,,,
UgjE3KG30RKHOngCoAEC,Steve Franklin,1 year ago,1524058506641,"soyfan, when you reviewed the new Elantra,  you moaned and grown ed  about  its 8 sec to 60 time, but in this one you are ok with it. say it's pretty good,????",1,true,2,,,,,,
,,,,,,,,UgjE3KG30RKHOngCoAEC.8U5i5dKeX5y8U6SUYutNjr,Redline Reviews,1 year ago,1524058506901,"Steve Franklin 0-60 times are just numbers. The Camry has a much more powerful engine versus the Elantra's base 2.0L and the transmission in the Camry is far better. It just feels like a more substantial car versus the Hyundai, simply bc it's in a class above it.",2
,,,,,,,,UgjE3KG30RKHOngCoAEC.8U5i5dKeX5y8U712XXg-vr,Steve Franklin,1 year ago,1524058506903,"Redline Reviews ok. I can agree with you on that. I  am very pleased with my loaded  Elantra SE . I have had much more expensive cars than this, but in it's class, it's very nice. you are my favorite reviewer. thanks for your reply.",0
UgiTYrpHS-O-VngCoAEC,charls seal,1 year ago,1524058506644,"I have a 2008 xle v6, and I must say I'm really craving the new xse v6",0,false,0,,,,,,
Ugir8WKRDyv5V3gCoAEC,victor bozzo,1 year ago,1524058506646,I think I found my next car. A Camry that actually looks and drives interesting?!? :O,0,false,0,,,,,,
UgivfPUzes5qqHgCoAEC,planedudea380,1 year ago,1524058506648,"I'd be interested to see the other trims, the XSE seems a bit bold, still a good improvement",0,false,0,,,,,,
UghNPXL9QteWT3gCoAEC,Toby Thompson,1 year ago,1524058506649,Brand new 2017 Ford SHOs going for 36k.,0,false,0,,,,,,
UgiXm64LtWRSDngCoAEC,Tech Defender,1 year ago,1524058506651,"Portland roads are terrible, Idk why we don't use whatever surface everyone else uses. Btw what roads were you on? Do you have a specific city that was outside of Portland",0,false,0,,,,,,
UgjkCjxJbbYepHgCoAEC,Astein244,1 year ago,1524058506653,well...lets not include fleet sales next time. without those numbers toyota sales are shit.,0,false,0,,,,,,
Ugj2UPkfcbFsvXgCoAEC,Richi Camacho,1 year ago,1524058507440,"You always praise Mazda but when you say ""Skyactive"" you sound... dare I say, disgusted",0,false,0,,,,,,
Ugg2W4BheWJVAHgCoAEC,TheHvk,1 year ago,1524058507443,Impressive. All that needs to be said.,3,false,0,,,,,,
UgitWjTvzM8bEngCoAEC,Tho One,1 year ago,1524058507445,Best sedan everthe reviewer is annoying as fuck,0,false,0,,,,,,
UghVujg6V3VRdXgCoAEC,Tech Defender,1 year ago,1524058507448,"Only thing I don't like is that bottom part of the se/xse Grille, if they chose a different appareance for that it'd be the best modern Toyota they make. The non sport models front just look ugly. I'll stick with a mazda6 still",0,false,0,,,,,,
UghQ6Ch3VRgL9XgCoAEC,Kamal Porter,1 year ago,1524058507450,the new Camry is hot ❤,0,false,0,,,,,,
UghdGuvwOhXP13gCoAEC,pinkzepp360,1 year ago,1524058507452,Hubcaps on the L trim still lmao,0,false,0,,,,,,
UggjfLMSl8wFo3gCoAEC,Steven Joe,1 year ago,1524058507455,"Damn 301 hp! This is the fastest in the segment now. 

it's a big improvement but they need to add ventilated seats, a sport steering wheel, Android Auto and Apple Carplay, and that touch screen is too glossy looks like they put glass over it lol.

I would still go for the Stinger GT doe.",0,false,0,,,,,,
UgionxPp_iNSRngCoAEC,M156 Charles,1 year ago,1524058507457,Quad exhausts? My god I am about to puke,0,false,0,,,,,,
UgiUf-dGlAQX3HgCoAEC,M156 Charles,1 year ago,1524058507459,The overstyling alone implies 2000hp,0,false,0,,,,,,
UghEnhhwpU3AUXgCoAEC,chris b.,1 year ago,1524058507462,"The rear tail lights and the inside look a lot like the Avalon to me, so i wouldn't say its Toyota most comprehensive. It is looking a lot more interesting though.",0,false,0,,,,,,
Ugiywtju23K9zXgCoAEC,Ford Mavericks OS X,1 year ago,1524058507465,Nice review of a 2010 Toyota Camry!,0,false,0,,,,,,
UghWEmMDb9zLPXgCoAEC,Carter,1 year ago,1524058507467,They should really put this V6 in the Tacoma.,0,false,0,,,,,,
Uggd03oLMVprengCoAEC,A F A,1 year ago,1524058507470,"Say something that makes sense. Comparing a Camry with a ""European Luxury Sedan"" is the dumbest thing I have ever heard.  So many zombified so called journalists nowadays are on Youtube.",1,true,1,,,,,,
,,,,,,,,Uggd03oLMVprengCoAEC.8U5_UcoVdUB8bHGWWA4XCE,DG Glo,1 year ago,1524058507735,A F A stfu,0
Ugg7AFtrULv4pngCoAEC,achad7777,1 year ago,1524058507473,When can we expect this car to be released?,0,false,0,,,,,,
Ugg01Gq9yYEahXgCoAEC,RooeeZe Tv,1 year ago,1524058507475,looks like a super sized scion tc....,0,false,0,,,,,,
Ugj5xhEpPKfPCHgCoAEC,Miguel Angel Medina Rise,1 year ago,1524058507477,They should have made a hatch version. But I'm glad Toyota finally gave the Camry a good touch up.,0,false,0,,,,,,
UggxzhUlfFGVnngCoAEC,Eric Miranda,1 year ago,1524058507479,I miss the manual transmission....😭,0,false,0,,,,,,
UghsofVfQzcI2ngCoAEC,Jim Smith,1 year ago,1524058507480,Looks like crap.,1,false,0,,,,,,
UghpRK0CR7A9gXgCoAEC,kenneth law,1 year ago,1524058507483,WTF!! This Toyota is faster than my bimmer,0,false,0,,,,,,
UgiOI193xjihdXgCoAEC,Kevin Nguyen,1 year ago,1524058507485,Civic touring is better all though those red leather seats are awesome,0,false,0,,,,,,
UggiLTvcd8cnnXgCoAEC,jj Mayfield,1 year ago,1524058508275,Basically 2018 Camry = a poor mans 2018 TLX AWD...,3,true,2,,,,,,
,,,,,,,,UggiLTvcd8cnnXgCoAEC.8U5YgtyD-Va8WFwRAwUakg,Zach Harless,1 year ago,1524058508613,i'll take a camry anyday,0
,,,,,,,,UggiLTvcd8cnnXgCoAEC.8U5YgtyD-Va8ZJLHBBAo62,Proper,1 year ago,1524058508615,jj Mayfield Lmao the Camry could compete with the TLX and win😂😂😂😂😂😂😂,0
Ugg_rRNs_N0tingCoAEC,jay t,1 year ago,1524058508278,"The front end is ugly, and the back end looks a bit copy and paste from Nissan and infinity.",0,false,0,,,,,,
Ugj9_q7lPsYgmXgCoAEC,beatersho,1 year ago,1524058508280,how much did toyota pay you for this,0,false,0,,,,,,
UghOyJC-Y8Kzz3gCoAEC,Robert Morrison,1 year ago,1524058508282,"I see lines from the KIA - especially just behind the back doors; the grill is more Lexus, but with that odd nose glued on and in general it is more angular, more like a Honda. Lookswise it is a mashup. I am sure it is a really good car, but the design is out there.",0,false,0,,,,,,
UggMsl6bCgKC4XgCoAEC,Lexi8880,1 year ago,1524058508283,So what did you feel the 0-60 was in the v6?,0,false,0,,,,,,
Ugi5T67jXz9aIHgCoAEC,Clifton J.,1 year ago,1524058508285,"It looks like Toyota locked up their graphic design interns in a room watching Predator on repeat for 72 hours solid with an ice bath filled with dozens of Red Bulls and a fishbowl of expired ketamine pills before letting them loose with the CAD editor, then just built whatever the heck they came up with.",51,true,3,,,,,,
,,,,,,,,Ugi5T67jXz9aIHgCoAEC.8U5VeBKaRFi8eCrZOOLnh5,Tourette's Majestic,1 year ago,1524058508567,you are doing the most,4
,,,,,,,,Ugi5T67jXz9aIHgCoAEC.8U5VeBKaRFi8eu1ZV38Elx,kingmiller1982,1 year ago,1524058508569,Made no sense whatsoever,0
,,,,,,,,Ugi5T67jXz9aIHgCoAEC.8U5VeBKaRFi8fF1OdIl34_,bigplanner,11 months ago,1526650508571,Tourette's Majestic lol,0
Ugi5XMKoFPpceHgCoAEC,Jordan Alexander,1 year ago,1524058508288,Its ugly,1,true,1,,,,,,
,,,,,,,,Ugi5XMKoFPpceHgCoAEC.8U5V6SwZQDn8aAbwLbrR-q,Proper,1 year ago,1524058508575,Jordan Alexander like your 2018 Accord😂😂😂,0
UggJvLcQUJTfhHgCoAEC,Phillip Alexander,1 year ago,1524058508291,Toyota has gotten so ugly...Nissan & Honda looks better,1,true,1,,,,,,
,,,,,,,,UggJvLcQUJTfhHgCoAEC.8U5Uln5gYHk8e6wbm4UV8m,Wolverine123,1 year ago,1524058508590,Phillip Alexander  No the Camry just keeps getting better and better,0
UghBrOVzv8CAiHgCoAEC,Kenny Wong,1 year ago,1524058508293,Intro song?,0,false,0,,,,,,
UgivfaKSIJBnCngCoAEC,Naughtysauce,1 year ago,1524058508295,"From what I've read, crossovers will be the number one selling this year & will dethrone the Camry",0,false,0,,,,,,
Uggt7tiMXtlol3gCoAEC,Noobtubewii,1 year ago,1524058508297,wow just a great all around car which will have great resale value,0,false,0,,,,,,
UggFvxEaoEz5IXgCoAEC,Vik P,1 year ago,1524058508299,"way too many curves and lines , too busy , look at Tesla car , slick sexy modern , this car looks like someone was drawing it on a paper when it was earthquake outside , just went crazy , rear end looks nice , also what's up with black roof ,? ran out of white paint ? , the part of the car that absorbs the most heat from the sun they made it black !!! wtflip, after few years that roof pair will all flake off lolol",1,true,1,,,,,,
,,,,,,,,UggFvxEaoEz5IXgCoAEC.8U5TA7Y6rOg8YDDXDM8tuF,Toyota4Life,1 year ago,1524058508550,Vik P lmfao the hate is real. Wait so that means you like the old Camry right ? Or the Camry before that one?,0
UggSJgMD0K-6kngCoAEC,Ja'Vven La'Pierre,1 year ago,1524058508301,ugly to much goin in the front,4,false,0,,,,,,
UgjO9mrVFcP1zngCoAEC,DriveCFL,1 year ago,1524058508304,Looks like the TL lines on side profile from 10 years ago. Not that it's a bad thing. Your music at the intro with the free music is a bit abnoxious.,0,false,0,,,,,,
UgiZhg6lUMvQXHgCoAEC,RetroGamerVX,1 year ago,1524058508306,"Nice that Toyota have tried, but jesus is it fugly :o(",25,true,22,,,,,,
,,,,,,,,UgiZhg6lUMvQXHgCoAEC.8U5Qz9gqpX68X6SZ696qvK,Wolverine123,1 year ago,1524058508658,RetroGamerVX no it's not I like it you must be high or something,26
,,,,,,,,UgiZhg6lUMvQXHgCoAEC.8U5Qz9gqpX68X6pKi5YW-5,RetroGamerVX,1 year ago,1524058508660,Wolverine123 then you must be blind.,5
,,,,,,,,UgiZhg6lUMvQXHgCoAEC.8U5Qz9gqpX68X7fnJjt58O,Wolverine123,1 year ago,1524058508661,RetroGamerVX uh no not really,14
,,,,,,,,UgiZhg6lUMvQXHgCoAEC.8U5Qz9gqpX68X7gHVlVBsB,RetroGamerVX,1 year ago,1524058508663,Not really?  Does that mean your only slightly blind?,2
,,,,,,,,UgiZhg6lUMvQXHgCoAEC.8U5Qz9gqpX68XEbu2vIY2Z,Toyota Brony,1 year ago,1524058508664,"RetroGamerVX I'm sorry man, but it's not really ugly, it gives a Lexus look. And it looks sharp as hell.",21
,,,,,,,,UgiZhg6lUMvQXHgCoAEC.8U5Qz9gqpX68XEcQTydmX_,RetroGamerVX,1 year ago,1524058508666,Have you tried getting your eyes tested lately?,3
,,,,,,,,UgiZhg6lUMvQXHgCoAEC.8U5Qz9gqpX68XrHqulgZ7G,OSTKCabal,1 year ago,1524058508667,"See it in person, and white absolutely doesn't do it justice. This car looks fantastic in black, dark gray, silver, and most shades of blue.",4
,,,,,,,,UgiZhg6lUMvQXHgCoAEC.8U5Qz9gqpX68YbEp9qmWy6,tommy d u b b s,1 year ago,1524058508669,RetroGamerVX best lookin camry,1
,,,,,,,,UgiZhg6lUMvQXHgCoAEC.8U5Qz9gqpX68Yb_aFaFwOD,RetroGamerVX,1 year ago,1524058508671,"tommy d u b b s not saying much computed to the last ones.  A guy at park has one of these, it's fugly",0
,,,,,,,,UgiZhg6lUMvQXHgCoAEC.8U5Qz9gqpX68ZuTUkrnpV6,RetroGamerVX,1 year ago,1524058508672,"J J  errrm, maybe to see what t looked like and watch a review? Perhaps?",0
,,,,,,,,UgiZhg6lUMvQXHgCoAEC.8U5Qz9gqpX68_1cCyEF46o,MistahFen,1 year ago,1524058508959,"Your sad face is fugly, look at that nose",3
,,,,,,,,UgiZhg6lUMvQXHgCoAEC.8U5Qz9gqpX68_34l7Glf8-,RetroGamerVX,1 year ago,1524058508961,"Ahh, still at school are we?",0
,,,,,,,,UgiZhg6lUMvQXHgCoAEC.8U5Qz9gqpX68_db1Vfi9PJ,Dougie Quick,1 year ago,1524058508963,"Basically (overwhelmingly) except for utility and icon ""sports car"" models?   Pretty much ALL cars already are BUTT ugly ...people just can't ""see"" it yet on account that everything else pretty much follows the SAME lines...we are victims of out OWN sheep like mentality.....the only way to ""beat"" the system and retain ALL your resale value of investment?  Is to buy things like used pick up trucks,  sports car or various ""classic"" icon models ....THEN unlike being SURE to lose your equity through style hype obsolescence factor?  You COULD actually even MAKE MONEY as the years go by!  ....The only caveat might be if new safety innovations only NOW available might justify the financial loss you are SURE to suffer ....which I confess I  justified our latest vehicle purchase in that way ...my wife needs every advantage as she has very weak neck due to past accident (rear ended by a DRUNK) ...her spine is fused in the neck area and she could easily be killed ....so I bought into every option and safety feature available these days...paid out the nose!  But I count it as insurance rather than a wise investment as far as retaining value etc...it will NOT...",0
,,,,,,,,UgiZhg6lUMvQXHgCoAEC.8U5Qz9gqpX68_zR1zXOLuM,Jae Montage,1 year ago,1524058508965,Your crazy,1
,,,,,,,,UgiZhg6lUMvQXHgCoAEC.8U5Qz9gqpX68aYMi9gc0h6,Obama-Bin-Thanos,1 year ago,1524058508967,Are you retarded?,2
,,,,,,,,UgiZhg6lUMvQXHgCoAEC.8U5Qz9gqpX68aZniWVALUI,Max Eisenhardt,1 year ago,1524058508968,"It looks fine. You're just jealous. Go play your games, little boy.",0
,,,,,,,,UgiZhg6lUMvQXHgCoAEC.8U5Qz9gqpX68bhCnIUM_tL,Vukovi Skins,1 year ago,1524058508970,"It’s really nice actually imo, but it’s your opinion and don’t judge others",0
,,,,,,,,UgiZhg6lUMvQXHgCoAEC.8U5Qz9gqpX68bwOHpkhmbt,Xx Big Easy 141 xX,1 year ago,1524058508972,"Exterior isn’t too pretty, the interior looks pretty good tho. :)",0
,,,,,,,,UgiZhg6lUMvQXHgCoAEC.8U5Qz9gqpX68dcq-jZhWxu,JB,1 year ago,1524058508973,The front is ugly and the infotainment sucks.,0
,,,,,,,,UgiZhg6lUMvQXHgCoAEC.8U5Qz9gqpX68dg2bGcjA2W,Latin Ace,1 year ago,1524058508981,U must prefer that new ugly accord,0
,,,,,,,,UgiZhg6lUMvQXHgCoAEC.8U5Qz9gqpX68eMd3xThFgs,Tayyaba Rajgarah,1 year ago,1524058509196,It’s not. It’s amazing in person !!,0
,,,,,,,,UgiZhg6lUMvQXHgCoAEC.8U5Qz9gqpX68eQez-cfzOs,Aaron Glisson,1 year ago,1524058509198,RetroGamerVX ikr 😂,0
UgiYfTOkCwBL0ngCoAEC,Rudy Camilo,1 year ago,1524058508308,"only if they made an AWD camry the northeast would jump on this car instantly, still love it tho",0,false,0,,,,,,
UggncitZxrq7DXgCoAEC,Smooth Jazz Dallas,1 year ago,1524058508317,I'm glad they are using old Toyota chime again!,0,false,0,,,,,,
UghLPsOIUiq0gXgCoAEC,Master Yoda,1 year ago,1524058508320,Do you think the Accord will put this Camry into the ground like it did last gen?,0,false,0,,,,,,
Ugg4WVZDyp09k3gCoAEC,captainH,1 year ago,1524058508322,I dont like the hump in the rear seating area. It kind of reduces the space in the rear. That was one reason i didnt like mazda6.,0,false,0,,,,,,
UgjqvY1N3gHR8ngCoAEC,FactFive,1 year ago,1524058508324,"What happened with Toyota's designers? This Camry's exterior design belongs to the previous generation. Hold on to your seats everyone, the Chevy Malibu is now a better looking car!",3,true,3,,,,,,
,,,,,,,,UgjqvY1N3gHR8ngCoAEC.8U5OakDAcpC8UGwBsl9Ra6,WalrusEmpire,1 year ago,1524058508583,"FactFive I prefer the Impala design, but I hate how it's so bumpy",0
,,,,,,,,UgjqvY1N3gHR8ngCoAEC.8U5OakDAcpC8VP2vyT-_sN,T Bishop,1 year ago,1524058508584,Watch the New Nissan Altima be the number 1 car lol,0
,,,,,,,,UgjqvY1N3gHR8ngCoAEC.8U5OakDAcpC8bT0oc-n6Ag,Giovani,1 year ago,1524058508586,lol comparing a chevy with a toyota. That murican crap will lose value like crazy and will never have the reliability of a Toyota. That ugly malibu reminds me of old fat white american women who use electric shopping carts just because they are lazy. Even the impala looks better than the malibu and its still ugly as hell.,1
UgjU1aIFdXgruHgCoAEC,Gi Jo,1 year ago,1524058509686,Damn. They did a good job,0,false,0,,,,,,
UgjNIr0ADNNbH3gCoAEC,John Lennox,1 year ago,1524058509688,Questions: Does it compare to a Nissan Maxima?,0,false,0,,,,,,
UgieA83UF1vHE3gCoAEC,motomusiq,1 year ago,1524058509690,Wow...the 4 cylinder sounds very sporty! I love that the V6 remains - the 3.5 Toyota V6 is just classic smoothness,0,false,0,,,,,,
UggtDX7Jb05voXgCoAEC,InfoumusMOBB,1 year ago,1524058509692,Im impressed,0,false,0,,,,,,
UgihndUPRe0BlXgCoAEC,Matthew  Lagace,1 year ago,1524058509695,Wow. That is beautiful. Keep up the great reviews!,0,false,0,,,,,,
Uggth4Wce46pi3gCoAEC,Norbies,1 year ago,1524058509697,its a fuck8ing v6 lol,0,false,0,,,,,,
Ugg4H5NxMgBUH3gCoAEC,canonlybeme4life,1 year ago,1524058509699,Great Review Sofyan. I am sooo surprised. Toyota has finally brought it to Honda...,0,false,0,,,,,,
UggaY0wqJKVWJHgCoAEC,maximus9401,1 year ago,1524058509701,This looks great from pretty much all aspects. It only makes me more excited to see what the competition will do (I'm looking at you Accord),0,false,0,,,,,,
UggaTOZY6hzrbHgCoAEC,F23A4 Accord,1 year ago,1524058509703,That center console design looks awful.  But I do like that Toyota is retaining the V6....and doubling down with the addl power.  Too bad Honda abandoned a great V6 motor.,0,false,0,,,,,,
UggHfGmKOR3_Y3gCoAEC,HodsBroo,1 year ago,1524058509705,best car in it's class!,0,false,0,,,,,,
UghgNnq4p_r4mXgCoAEC,BigNuke,1 year ago,1524058509707,XSE=SEX,3,false,0,,,,,,
